	Kingdom	Phylum	Class	Order	Family	Genus
asv6733	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uncl
asv6734	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae_uncl
asv6735	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Marine_Group_II_uncl	Marine_Group_II_uncl
asv6736	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
asv6737	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6738	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Arctic97B-4	Arctic97B-4_uncl	Arctic97B-4_uncl
asv6739	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_uncl	Rhizobiales_uncl
asv6740	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6741	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uncl
asv6742	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv6743	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
asv6744	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Vibrionimonas
asv6745	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
asv6746	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv6747	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv6748	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6749	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv6750	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6751	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_uncl
asv6752	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales_uncl	Dadabacteriales_uncl
asv6753	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6754	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uncl
asv6755	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
asv6756	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriia_uncl	Cyanobacteriia_uncl	Cyanobacteriia_uncl
asv6757	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
asv6758	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
asv6759	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6760	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6761	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae_uncl
asv6762	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Candidatus_Endoecteinascidia
asv6763	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Catenococcus
asv6764	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
asv6765	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter
asv6766	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter
asv6767	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6768	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus
asv6769	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae_uncl
asv6770	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6771	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleispira
asv6772	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv6773	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacteraceae_uncl
asv6774	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Methyloceanibacter
asv6775	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv6776	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Psychrosphaera
asv6777	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cribrihabitans
asv6778	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas
asv6779	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadales_uncl	Alteromonadales_uncl
asv6780	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Microscilla
asv6781	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae_uncl
asv6782	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter_clade_CHAB-I-5_lineage
asv6783	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
asv6784	Bacteria	Planctomycetota	OM190	OM190_uncl	OM190_uncl	OM190_uncl
asv6785	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
asv6786	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
asv6787	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6788	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas
asv6789	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	DEV007_uncl
asv6790	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudohoeflea
asv6791	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae_uncl
asv6792	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv6793	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
asv6794	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv6795	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans
asv6796	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cribrihabitans
asv6797	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6798	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl
asv6799	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius
asv6800	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Psychrosphaera
asv6801	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Psychrosphaera
asv6802	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
asv6803	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_uncl	Cellvibrionales_uncl
asv6804	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Psychrosphaera
asv6805	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
asv6806	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS2b_marine_group
asv6807	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6808	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oceanobacter
asv6809	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Cyanobiaceae_uncl
asv6810	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea
asv6811	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl
asv6812	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
asv6813	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6814	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillaceae_uncl
asv6815	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
asv6816	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Psychrosphaera
asv6817	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6818	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudophaeobacter
asv6819	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6820	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6821	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tropicibacter
asv6822	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6823	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6824	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Chroococcidiopsaceae_uncl
asv6825	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6826	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6827	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6828	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6829	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadales_uncl	Alteromonadales_uncl
asv6830	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritaleaceae_uncl
asv6831	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6832	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae_uncl
asv6833	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv6834	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwelliaceae_uncl
asv6835	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae_uncl
asv6836	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv6837	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6838	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl
asv6839	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
asv6840	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
asv6841	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_uncl	Rhodospirillales_uncl
asv6842	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
asv6843	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv6844	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
asv6845	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv6846	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Salinimonas
asv6847	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
asv6848	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
asv6849	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6850	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Simkaniaceae_uncl
asv6851	Bacteria	Cyanobacteria	Cyanobacteriia	Eurycoccales	Eurycoccales_Incertae_Sedis	Synechococcus_PCC-7336
asv6852	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas
asv6853	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl
asv6854	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculales_uncl	Thalassobaculales_uncl
asv6855	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
asv6856	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Malaciobacter
asv6857	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
asv6858	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales_uncl	Bradymonadales_uncl
asv6859	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Kytococcus
asv6860	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Portibacter
asv6861	Bacteria	Myxococcota	Polyangia	Polyangia_uncl	Polyangia_uncl	Polyangia_uncl
asv6862	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19_uncl	PB19_uncl
asv6863	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_uncl	Rickettsiales_uncl
asv6864	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_uncl	Rickettsiales_uncl
asv6865	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacteraceae_uncl
asv6866	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Cyanobiaceae_uncl
asv6867	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae_uncl
asv6868	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
asv6869	Bacteria	Margulisbacteria	Margulisbacteria_uncl	Margulisbacteria_uncl	Margulisbacteria_uncl	Margulisbacteria_uncl
asv6870	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Simkaniaceae_uncl
asv6871	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
asv6872	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa
asv6873	Bacteria	PAUC34f	PAUC34f_uncl	PAUC34f_uncl	PAUC34f_uncl	PAUC34f_uncl
asv6874	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv6875	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75_clade
asv6876	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6877	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6878	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
asv6879	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Unknown_Family_uncl
asv6880	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
asv6881	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquibacter
asv6882	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl	Alphaproteobacteria_uncl
asv6883	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinaceae_uncl
asv6884	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55
asv6885	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv6886	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
asv6887	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
asv6888	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea
asv6889	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
asv6890	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv6891	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116_clade	OCS116_clade_uncl
asv6892	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleibacter
asv6893	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleibacter
asv6894	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313
asv6895	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
asv6896	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_uncl
asv6897	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrionaceae_uncl
asv6898	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadales_uncl	Alteromonadales_uncl
asv6899	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
asv6900	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa
asv6901	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus_CC9902
asv6902	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6903	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6904	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
asv6905	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	Ectothiorhodospiraceae_uncl
asv6906	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius
asv6907	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uncl
asv6908	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
asv6909	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6910	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uncl
asv6911	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_IV	SAR11_Clade_IV_uncl
asv6912	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6913	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans
asv6914	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6915	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uncl
asv6916	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
asv6917	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
asv6918	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
asv6919	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
asv6920	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	Thioglobaceae_uncl
asv6921	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6922	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
asv6923	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv6924	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uncl	Defluviicoccales_uncl
asv6925	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_uncl
asv6926	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group
asv6927	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus_CC9902
asv6928	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6929	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillaceae_uncl
asv6930	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
asv6931	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade
asv6932	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6933	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
asv6934	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
asv6935	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Litoribrevibacter
asv6936	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_uncl
asv6937	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Aliikangiella
asv6938	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Synechococcus_CC9902
asv6939	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6940	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6941	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6942	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6943	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uncl	SAR86_clade_uncl
asv6944	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_uncl	Oceanospirillales_uncl
asv6945	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	Ectothiorhodospiraceae_uncl
asv6946	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uncl
asv6947	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43_clade
asv6948	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
asv6949	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6950	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae_uncl
asv6951	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia_uncl	Bacteroidia_uncl	Bacteroidia_uncl
asv6952	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
asv6953	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae	Cyanobiaceae_uncl
asv6954	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	Ectothiorhodospiraceae_uncl
asv6955	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl	Marinimicrobia_SAR406_uncl
asv6956	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
asv6957	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl	Gammaproteobacteria_uncl
asv6958	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
asv6959	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisellaceae_uncl
asv6960	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_uncl
asv6961	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
